gene_i,gene_j,P_i,P_j,P_ij,P_i_given_j,P_j_given_i,PMI,NPMI
BANK1,KRT14,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,KRT8,0.0004861279905552276,0.008680856974200494,0.0,0.0,0.0,,
BANK1,KRT81,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,LAG3,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BANK1,LAMC3,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BANK1,LAMP3,0.0004861279905552276,0.0008680856974200493,0.0,0.0,0.0,,
BANK1,LAT,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,LCK,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,LGALS3BP,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BANK1,LIMD2,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,LMOD1,0.0004861279905552276,0.001354213687975277,0.0,0.0,0.0,,
BANK1,LRRC70,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,LTBP2,0.0004861279905552276,0.03062606340497934,0.0,0.0,0.0,,
BANK1,LYVE1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,MALL,0.0004861279905552276,0.00493072676134588,0.0,0.0,0.0,,
BANK1,MARCO,0.0004861279905552276,0.002708427375950554,0.0,0.0,0.0,,
BANK1,MET,0.0004861279905552276,0.0005555748463488316,0.0,0.0,0.0,,
BANK1,MKI67,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,MMP7,0.0004861279905552276,0.0003819577068648217,0.0,0.0,0.0,,
BANK1,MMRN1,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BANK1,MPEG1,0.0004861279905552276,0.00031251085107121773,3.4723427896801975e-05,0.11111111111111112,0.07142857142857144,5.4318140363475065,0.5289991509956954
BANK1,MS4A4A,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BANK1,MSR1,0.0004861279905552276,0.003889023924441821,0.0,0.0,0.0,,
BANK1,MUC5B,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,MZB1,0.0004861279905552276,0.020695163026493976,0.0,0.0,0.0,,
BANK1,NAPSA,0.0004861279905552276,0.05753672002500087,0.0,0.0,0.0,,
BANK1,NDRG2,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BANK1,NECTIN2,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BANK1,NFKB1,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BANK1,NKX2-1,0.0004861279905552276,0.00510434390082989,0.0,0.0,0.0,,
BANK1,NTN4,0.0004861279905552276,0.0026737039480537518,0.0,0.0,0.0,,
BANK1,OAS2,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,OLR1,0.0004861279905552276,0.013090732317094343,0.0,0.0,0.0,,
BANK1,PCOLCE2,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,PDGFRA,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BANK1,PDPN,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,PECAM1,0.0004861279905552276,0.002534810236466544,0.0,0.0,0.0,,
BANK1,PIK3IP1,0.0004861279905552276,0.0007639154137296434,0.0,0.0,0.0,,
BANK1,PIM2,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,PLA1A,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,PLA2G7,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,PLVAP,0.0004861279905552276,0.001215319976388069,0.0,0.0,0.0,,
BANK1,POSTN,0.0004861279905552276,0.00263898052015695,0.0,0.0,0.0,,
BANK1,POU2AF1,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,PRF1,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,PRG4,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BANK1,PROX1,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,PRX,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BANK1,PTCRA,0.0004861279905552276,0.023681377825618945,0.0,0.0,0.0,,
BANK1,PTP4A1,0.0004861279905552276,0.10621896593631723,0.0,0.0,0.0,,
BANK1,PTPRC,0.0004861279905552276,0.003958470780235425,6.944685579360395e-05,0.017543859649122806,0.14285714285714288,3.585987345849176,0.37451765379717367
BANK1,PVR,0.0004861279905552276,0.0017014479669432967,0.0,0.0,0.0,,
BANK1,REST,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,RETN,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,RGS13,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BANK1,RGS4,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,RGS5,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BANK1,RHOA,0.0004861279905552276,0.0044793221986874545,0.0,0.0,0.0,,
BANK1,RND1,0.0004861279905552276,0.0009028091253168513,0.0,0.0,0.0,,
BANK1,RORC,0.0004861279905552276,0.0021875759574985242,0.0,0.0,0.0,,
BANK1,SCARA3,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,SCGB3A2,0.0004861279905552276,0.010694815792215007,0.0,0.0,0.0,,
BANK1,SDC4,0.0004861279905552276,0.025660613215736656,0.0,0.0,0.0,,
BANK1,SELENBP1,0.0004861279905552276,0.0016667245390464946,0.0,0.0,0.0,,
BANK1,SELP,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,SFTPB,0.0004861279905552276,0.6508212090697594,0.0001388937115872079,0.00021341300752280852,0.28571428571428575,-0.8232426535553683,-0.09268870126609954
BANK1,SFTPC,0.0004861279905552276,0.02729261432688635,0.0,0.0,0.0,,
BANK1,SFTPD,0.0004861279905552276,0.025799506927323867,3.4723427896801975e-05,0.0013458950201884253,0.07142857142857144,1.018342568965967,0.0991754045335487
BANK1,SLC12A2,0.0004861279905552276,0.0007291919858328414,0.0,0.0,0.0,,
BANK1,SLC18A2,0.0004861279905552276,0.0032640022222993853,0.0,0.0,0.0,,
BANK1,SLC2A1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,SMAD4,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BANK1,SMAD6,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,SOX4,0.0004861279905552276,0.001180596548491267,0.0,0.0,0.0,,
BANK1,SOX9,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,SPARC,0.0004861279905552276,0.0387166221049342,3.4723427896801975e-05,0.0008968609865470852,0.07142857142857144,0.6124289297895071,0.05964386515001173
BANK1,SPP1,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BANK1,SYNPO2,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BANK1,TBX21,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,TGFB1,0.0004861279905552276,0.0020486822459113165,0.0,0.0,0.0,,
BANK1,THY1,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BANK1,TIGIT,0.0004861279905552276,0.0056599187471787216,0.0,0.0,0.0,,
BANK1,TMPRSS2,0.0004861279905552276,0.00756970728150283,0.0,0.0,0.0,,
BANK1,TNC,0.0004861279905552276,0.0013889371158720789,0.0,0.0,0.0,,
BANK1,TNF,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,TNFRSF13B,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,TNFRSF17,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BANK1,TP53,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BANK1,TREM1,0.0004861279905552276,0.0034723427896801973,0.0,0.0,0.0,,
BANK1,TREM2,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BANK1,TRH,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BANK1,TSTD1,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BANK1,TUBB1,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BANK1,VAMP8,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BANK1,VEGFA,0.0004861279905552276,0.04128615576929755,0.0,0.0,0.0,,
BANK1,VIM,0.0004861279905552276,0.18580506267578736,6.944685579360395e-05,0.00037376191366099795,0.14285714285714288,-0.2628529440676331,-0.027452151502943455
BANK1,WEE1,0.0004861279905552276,0.003715406784957811,0.0,0.0,0.0,,
BANK1,WSB1,0.0004861279905552276,0.16872113615056078,0.00010417028369040591,0.0006174109899156205,0.21428571428571427,0.2390629679459329,0.026071584502492532
BANK1,XBP1,0.0004861279905552276,0.012708774610229522,0.0,0.0,0.0,,
BANK1,YAP1,0.0004861279905552276,0.002708427375950554,0.0,0.0,0.0,,
BANK1,ZEB1,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,ACE,0.0004861279905552276,0.0005555748463488316,0.0,0.0,0.0,,
BIRC3,ACTA2,0.0004861279905552276,0.01954928990589951,0.0,0.0,0.0,,
BIRC3,ADGRL4,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,AK1,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,AKR1C1,0.0004861279905552276,0.0013889371158720789,0.0,0.0,0.0,,
BIRC3,APOE,0.0004861279905552276,0.006389110733011563,0.0,0.0,0.0,,
BIRC3,APOLD1,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BIRC3,ATF4,0.0004861279905552276,0.00263898052015695,0.0,0.0,0.0,,
BIRC3,ATF6,0.0004861279905552276,0.0007639154137296434,0.0,0.0,0.0,,
BIRC3,ATP6V1G3,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,AXL,0.0004861279905552276,0.0005555748463488316,0.0,0.0,0.0,,
BIRC3,BANK1,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,BIRC3,0.0004861279905552276,0.0004861279905552276,0.0004861279905552276,1.0,1.0,7.6290386136837265,1.0
BIRC3,BMX,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,C16orf89,0.0004861279905552276,0.008055835272058057,0.0,0.0,0.0,,
BIRC3,C1QC,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,CALB2,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CAV1,0.0004861279905552276,0.0007639154137296434,0.0,0.0,0.0,,
BIRC3,CCL13,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,CCL21,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CCL22,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CCL23,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,CCND1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,CCR7,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CD163,0.0004861279905552276,0.0014583839716656828,0.0,0.0,0.0,,
BIRC3,CD19,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,CD3E,0.0004861279905552276,0.0006944685579360394,3.4723427896801975e-05,0.05,0.07142857142857144,4.633306340129735,0.4512332535374736
BIRC3,CD4,0.0004861279905552276,0.0006250217021424355,0.0,0.0,0.0,,
BIRC3,CD40LG,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,CD44,0.0004861279905552276,0.0176395013715754,0.0,0.0,0.0,,
BIRC3,CD48,0.0004861279905552276,0.00045140456265842563,0.0,0.0,0.0,,
BIRC3,CD68,0.0004861279905552276,0.001180596548491267,0.0,0.0,0.0,,
BIRC3,CD74,0.0004861279905552276,0.016701968818361747,0.0,0.0,0.0,,
BIRC3,CD80,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,CD86,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,CD8A,0.0004861279905552276,0.0006944685579360394,0.0,0.0,0.0,,
BIRC3,CDH1,0.0004861279905552276,0.0009722559811104552,0.0,0.0,0.0,,
BIRC3,CFTR,0.0004861279905552276,0.0018750651064273064,0.0,0.0,0.0,,
BIRC3,CHGB,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,CLEC10A,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,CLEC12A,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BIRC3,CLEC2D,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BIRC3,CLEC4C,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,COL1A1,0.0004861279905552276,0.004861279905552276,0.0,0.0,0.0,,
BIRC3,COL21A1,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,CRELD2,0.0004861279905552276,0.00031251085107121773,0.0,0.0,0.0,,
BIRC3,CSPG4,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BIRC3,CTLA4,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,CTNNB1,0.0004861279905552276,0.009340602104239731,0.0,0.0,0.0,,
BIRC3,CTSK,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,CXCL13,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,CXCL14,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CXCL5,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CXCL9,0.0004861279905552276,0.00031251085107121773,0.0,0.0,0.0,,
BIRC3,CYP3A5,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,CYTIP,0.0004861279905552276,0.0020834056738081182,0.0,0.0,0.0,,
BIRC3,DNAJB9,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,DUOX1,0.0004861279905552276,0.005798812458765929,0.0,0.0,0.0,,
BIRC3,EGFR,0.0004861279905552276,0.0013889371158720789,0.0,0.0,0.0,,
BIRC3,ERBB2,0.0004861279905552276,0.0022222993853953264,0.0,0.0,0.0,,
BIRC3,EREG,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,ETV5,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,F3,0.0004861279905552276,0.004965450189242682,0.0,0.0,0.0,,
BIRC3,FABP4,0.0004861279905552276,0.0005555748463488316,0.0,0.0,0.0,,
BIRC3,FAP,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,FCGR2B,0.0004861279905552276,0.0003819577068648217,0.0,0.0,0.0,,
BIRC3,FCMR,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,FDCSP,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,FGFR4,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,FOS,0.0004861279905552276,0.20552796972117088,0.0,0.0,0.0,,
BIRC3,FOXA1,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,FOXA2,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,FOXP3,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,FRY,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,FRZB,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,FSCN1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,FURIN,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BIRC3,GATA2,0.0004861279905552276,0.0018750651064273064,0.0,0.0,0.0,,
BIRC3,GATA3,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,GIMAP7,0.0004861279905552276,0.0005902982742456335,0.0,0.0,0.0,,
BIRC3,GJA5,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,GPR171,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,GPR34,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,GSR,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BIRC3,GZMA,0.0004861279905552276,0.00031251085107121773,0.0,0.0,0.0,,
BIRC3,GZMB,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,HLA-A,0.0004861279905552276,0.009965623806382166,0.0,0.0,0.0,,
BIRC3,HLA-DPB1,0.0004861279905552276,0.003750130212854613,0.0,0.0,0.0,,
BIRC3,HMGA1,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,HOPX,0.0004861279905552276,0.006632174728289177,0.0,0.0,0.0,,
BIRC3,HSD17B11,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,HYOU1,0.0004861279905552276,0.001215319976388069,0.0,0.0,0.0,,
BIRC3,ICAM1,0.0004861279905552276,0.021771589291294836,0.0,0.0,0.0,,
BIRC3,IGFBP3,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,IL1B,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BIRC3,IL2RA,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,IL2RG,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,IL6,0.0004861279905552276,0.0032987256501961874,0.0,0.0,0.0,,
BIRC3,ISG20,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,ITGAE,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,ITGAM,0.0004861279905552276,0.00020834056738081182,0.0,0.0,0.0,,
BIRC3,ITGAX,0.0004861279905552276,0.0022917462411889303,0.0,0.0,0.0,,
BIRC3,ITGBL1,0.0004861279905552276,0.02777874231744158,0.0,0.0,0.0,,
BIRC3,JUND,0.0004861279905552276,0.009444772387930137,0.0,0.0,0.0,,
BIRC3,KCNK3,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,KDR,0.0004861279905552276,0.00031251085107121773,0.0,0.0,0.0,,
BIRC3,KIT,0.0004861279905552276,0.0021875759574985242,0.0,0.0,0.0,,
BIRC3,KLF5,0.0004861279905552276,0.0006944685579360394,0.0,0.0,0.0,,
BIRC3,KLK11,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,KRT14,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,KRT8,0.0004861279905552276,0.008680856974200494,0.0,0.0,0.0,,
BIRC3,KRT81,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,LAG3,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,LAMC3,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,LAMP3,0.0004861279905552276,0.0008680856974200493,0.0,0.0,0.0,,
BIRC3,LAT,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,LCK,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,LGALS3BP,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BIRC3,LIMD2,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,LMOD1,0.0004861279905552276,0.001354213687975277,0.0,0.0,0.0,,
BIRC3,LRRC70,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,LTBP2,0.0004861279905552276,0.03062606340497934,3.4723427896801975e-05,0.0011337868480725624,0.07142857142857144,0.8468465576769347,0.08247357273960723
BIRC3,LYVE1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,MALL,0.0004861279905552276,0.00493072676134588,0.0,0.0,0.0,,
BIRC3,MARCO,0.0004861279905552276,0.002708427375950554,0.0,0.0,0.0,,
BIRC3,MET,0.0004861279905552276,0.0005555748463488316,0.0,0.0,0.0,,
BIRC3,MKI67,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,MMP7,0.0004861279905552276,0.0003819577068648217,0.0,0.0,0.0,,
BIRC3,MMRN1,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,MPEG1,0.0004861279905552276,0.00031251085107121773,0.0,0.0,0.0,,
BIRC3,MS4A4A,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BIRC3,MSR1,0.0004861279905552276,0.003889023924441821,0.0,0.0,0.0,,
BIRC3,MUC5B,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,MZB1,0.0004861279905552276,0.020695163026493976,6.944685579360395e-05,0.003355704697986577,0.14285714285714288,1.9319451271783217,0.2017708057819062
BIRC3,NAPSA,0.0004861279905552276,0.05753672002500087,0.0,0.0,0.0,,
BIRC3,NDRG2,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,NECTIN2,0.0004861279905552276,0.0003472342789680197,0.0,0.0,0.0,,
BIRC3,NFKB1,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BIRC3,NKX2-1,0.0004861279905552276,0.00510434390082989,0.0,0.0,0.0,,
BIRC3,NTN4,0.0004861279905552276,0.0026737039480537518,0.0,0.0,0.0,,
BIRC3,OAS2,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,OLR1,0.0004861279905552276,0.013090732317094343,0.0,0.0,0.0,,
BIRC3,PCOLCE2,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,PDGFRA,0.0004861279905552276,0.00041668113476162364,0.0,0.0,0.0,,
BIRC3,PDPN,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,PECAM1,0.0004861279905552276,0.002534810236466544,0.0,0.0,0.0,,
BIRC3,PIK3IP1,0.0004861279905552276,0.0007639154137296434,0.0,0.0,0.0,,
BIRC3,PIM2,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,PLA1A,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,PLA2G7,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,PLVAP,0.0004861279905552276,0.001215319976388069,0.0,0.0,0.0,,
BIRC3,POSTN,0.0004861279905552276,0.00263898052015695,0.0,0.0,0.0,,
BIRC3,POU2AF1,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,PRF1,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,PRG4,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BIRC3,PROX1,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,PRX,0.0004861279905552276,0.0002430639952776138,0.0,0.0,0.0,,
BIRC3,PTCRA,0.0004861279905552276,0.023681377825618945,0.0,0.0,0.0,,
BIRC3,PTP4A1,0.0004861279905552276,0.10621896593631723,0.0,0.0,0.0,,
BIRC3,PTPRC,0.0004861279905552276,0.003958470780235425,3.4723427896801975e-05,0.008771929824561403,0.07142857142857144,2.8928401652892304,0.2817309247268101
BIRC3,PVR,0.0004861279905552276,0.0017014479669432967,0.0,0.0,0.0,,
BIRC3,REST,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,RETN,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,RGS13,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,RGS4,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,RGS5,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BIRC3,RHOA,0.0004861279905552276,0.0044793221986874545,0.0,0.0,0.0,,
BIRC3,RND1,0.0004861279905552276,0.0009028091253168513,0.0,0.0,0.0,,
BIRC3,RORC,0.0004861279905552276,0.0021875759574985242,0.0,0.0,0.0,,
BIRC3,SCARA3,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,SCGB3A2,0.0004861279905552276,0.010694815792215007,0.0,0.0,0.0,,
BIRC3,SDC4,0.0004861279905552276,0.025660613215736656,0.0,0.0,0.0,,
BIRC3,SELENBP1,0.0004861279905552276,0.0016667245390464946,0.0,0.0,0.0,,
BIRC3,SELP,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,SFTPB,0.0004861279905552276,0.6508212090697594,6.944685579360395e-05,0.00010670650376140426,0.14285714285714288,-1.5163898341153137,-0.1583705429334883
BIRC3,SFTPC,0.0004861279905552276,0.02729261432688635,0.0,0.0,0.0,,
BIRC3,SFTPD,0.0004861279905552276,0.025799506927323867,0.0,0.0,0.0,,
BIRC3,SLC12A2,0.0004861279905552276,0.0007291919858328414,0.0,0.0,0.0,,
BIRC3,SLC18A2,0.0004861279905552276,0.0032640022222993853,0.0,0.0,0.0,,
BIRC3,SLC2A1,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,SMAD4,0.0004861279905552276,0.00017361713948400986,0.0,0.0,0.0,,
BIRC3,SMAD6,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,SOX4,0.0004861279905552276,0.001180596548491267,0.0,0.0,0.0,,
BIRC3,SOX9,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
BIRC3,SPARC,0.0004861279905552276,0.0387166221049342,3.4723427896801975e-05,0.0008968609865470852,0.07142857142857144,0.6124289297895071,0.05964386515001173
BIRC3,SPP1,0.0004861279905552276,0.0002777874231744158,0.0,0.0,0.0,,
BIRC3,SYNPO2,0.0004861279905552276,0.0004861279905552276,0.0,0.0,0.0,,
BIRC3,TBX21,0.0004861279905552276,3.4723427896801975e-05,0.0,0.0,0.0,,
BIRC3,TGFB1,0.0004861279905552276,0.0020486822459113165,0.0,0.0,0.0,,
BIRC3,THY1,0.0004861279905552276,0.0001388937115872079,0.0,0.0,0.0,,
BIRC3,TIGIT,0.0004861279905552276,0.0056599187471787216,0.0,0.0,0.0,,
BIRC3,TMPRSS2,0.0004861279905552276,0.00756970728150283,0.0,0.0,0.0,,
BIRC3,TNC,0.0004861279905552276,0.0013889371158720789,0.0,0.0,0.0,,
BIRC3,TNF,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,TNFRSF13B,0.0004861279905552276,6.944685579360395e-05,0.0,0.0,0.0,,
BIRC3,TNFRSF17,0.0004861279905552276,0.00010417028369040591,0.0,0.0,0.0,,
